Date,Close,Volume,change,mean,w_meanlist
2017-04-26,1281.0799560546875,329631008,-2.7813000354613737,0.1372904761904762,0.1724112956810631
2017-04-27,1317.72998046875,449196992,0.09495017155938225,0.0874268292682926,0.1078946488294314
2017-04-28,1316.47998046875,527488992,-0.4017323808489464,0.1217813953488372,0.1394360946745562
2017-04-29,1321.7900390625,422705984,-1.936357959647398,0.1404571428571428,0.1872761904761905
2017-04-30,1347.8900146484375,413115008,-5.1850001549922045,-0.047675,-0.0660115384615384
2017-05-01,1421.5999755859375,713624000,-2.148922224179959,0.0499238095238095,0.0709443609022556
2017-05-02,1452.8199462890625,477337984,-2.5011925713312486,0.0105619047619047,0.0132637873754152
2017-05-03,1490.0899658203125,583795968,-3.0942970055474524,0.0242731707317073,0.0322187050359712
2017-05-04,1537.6700439453125,933548992,-1.1430716374491592,0.1786766666666666,0.2370648648648649
2017-05-05,1555.449951171875,946035968,-1.4789775103935274,0.155025,0.2115981042654028
2017-05-06,1578.800048828125,582529984,-1.1216759804554164,0.0732177777777777,0.0816892561983471
2017-05-07,1596.7099609375,1080029952,-7.348479208663348,0.126315625,0.161684
2017-05-08,1723.3499755859375,1340320000,-1.8235581323915193,0.199295,0.2738404580152672
2017-05-09,1755.3599853515625,1167920000,-1.777711719038216,0.1186915254237288,0.1641281249999999
2017-05-10,1787.1300048828125,915723008,-3.323647099726384,0.2310765957446808,0.3541500000000001
2017-05-11,1848.5699462890625,799489984,7.2107106179452085,0.0119220779220779,0.0157371428571428
2017-05-12,1724.239990234375,740984000,-4.469477282394088,-0.20296,-0.2581823321554771
2017-05-13,1804.9100341796875,579635008,-0.2211276362239838,-0.0503024999999999,-0.0673193308550185
2017-05-14,1808.9100341796875,437196000,4.054231593517381,0.053715,0.068330035335689
2017-05-15,1738.4300537109375,731529024,0.22947347292283402,-0.09736,-0.1645521126760563
2017-05-16,1734.449951171875,959044992,-5.6897713865652895,0.084725,0.1196117647058823
2017-05-17,1839.0899658203125,1064729984,-2.624099645413426,0.0606366666666666,0.0777762470308788
2017-05-18,1888.6500244140625,894321024,-4.98362127625079,0.0402053333333333,0.0488104316546762
2017-05-19,1987.7099609375,1157289984,-4.6538410460924595,0.0870133333333333,0.1154476658476658
2017-05-20,2084.72998046875,961336000,2.1325705633043905,0.05149,0.0816581497797356
2017-05-21,2041.199951171875,1147859968,-6.082633528662317,0.0671575,0.0922774809160305
2017-05-22,2173.39990234375,1942220032,-6.335923000197802,0.1035875,0.1386301115241635
2017-05-23,2320.419921875,1378749952,-5.042476638123781,0.02163,0.0272901869158878
2017-05-24,2443.639892578125,1725379968,6.015666655862953,0.03143,0.0498449339207048
2017-05-25,2304.97998046875,2406700032,4.656698642029941,0.060536,0.0942602076124567
2017-05-26,2202.419921875,1763480064,8.021596627028305,0.1120433333333333,0.1567445595854922
2017-05-27,2038.8699951171875,1700480000,-5.423974907807414,0.1071289855072463,0.1675745591939546
2017-05-28,2155.800048828125,1147139968,-4.424969469028992,0.2196699999999999,0.3101223529411764
2017-05-29,2255.610107421875,994625024,3.6838079954212484,0.0929015151515151,0.1179134615384615
2017-05-30,2175.469970703125,1443970048,-4.852145751235834,0.09983,0.1336014869888475
2017-05-31,2286.409912109375,1544829952,-5.044685641097812,0.1273166666666666,0.1580482758620689
2017-06-01,2407.8798828125,1653180032,-3.2416533496528683,0.1142274509803921,0.1481084745762711
2017-06-02,2488.550048828125,1317030016,-1.0654599871841586,0.041035,0.0631307692307692
2017-06-03,2515.35009765625,1514950016,0.14093577857881137,0.141613725490196,0.1911785294117646
2017-06-04,2511.81005859375,1355120000,-6.513300016882968,0.133362,0.1980623762376238
2017-06-05,2686.81005859375,1369309952,-6.1605859034026125,0.2326288888888888,0.3376870967741936
2017-06-06,2863.199951171875,2089609984,4.79620678429946,0.0841124999999999,0.1160913738019169
2017-06-07,2732.159912109375,1517709952,-2.6183232943084733,0.1690525,0.2098582758620689
2017-06-08,2805.6201171875,1281170048,-0.6441630643991878,0.0816275,0.1092412639405204
2017-06-09,2823.81005859375,1348950016,-4.2032596146041605,0.1002,0.137679389312977
2017-06-10,2947.7099609375,2018889984,-0.35158077646538965,0.1645262295081967,0.1972159388646287
2017-06-11,2958.110107421875,1752400000,11.222622611449182,0.0849625,0.110820652173913
2017-06-12,2659.6298828125,2569530112,-2.1122456333115704,0.04462,0.0613099236641221
2017-06-13,2717.02001953125,1781200000,8.404580827835947,0.0727102040816326,0.0916148571428571
2017-06-14,2506.3701171875,1696560000,1.6956251263011497,0.0549566666666666,0.067141628959276
2017-06-15,2464.580078125,2026259968,-2.143287402838032,0.1232699999999999,0.1664144999999999
2017-06-16,2518.56005859375,1195190016,-5.170407935517486,0.167255,0.2238356877323419
2017-06-17,2655.8798828125,1534509952,4.22204074500019,0.0720980392156862,0.1015122699386503
2017-06-18,2548.2900390625,1178659968,-1.5952292645933317,0.1635722222222222,0.2030551724137931
2017-06-19,2589.60009765625,1446840064,-4.856728091039007,0.09658,0.1259739130434782
2017-06-20,2721.7900390625,1854189952,1.2156461351045174,0.115019298245614,0.1581900804289544
2017-06-21,2689.10009765625,1626579968,-0.6028592702393272,0.0794973684210526,0.1083191235059761
2017-06-22,2705.409912109375,1097939968,-1.4390271908649097,0.0963739130434782,0.1235256965944272
2017-06-23,2744.909912109375,961318976,5.220565753921947,0.1135148936170212,0.1883011764705883
2017-06-24,2608.719970703125,982750016,0.7457320103490187,0.168497619047619,0.1978015527950311
2017-06-25,2589.409912109375,1161100032,4.476990180295361,0.046525,0.0577551724137931
2017-06-26,2478.449951171875,1663280000,-2.8991753576216173,-0.0022183673469387,-0.0031762987012987
2017-06-27,2552.449951171875,1489789952,-0.8676469751591547,0.0756543859649123,0.1021334210526316
2017-06-28,2574.7900390625,1183869952,1.39682945624266,0.0447851351351351,0.0574699421965317
2017-06-29,2539.320068359375,949979008,2.357265216496625,0.0078243902439024,0.0112342412451361
2017-06-30,2480.840087890625,860273024,1.9013796444555242,-0.0054033333333333,-0.0067075862068965
2017-07-01,2434.550048828125,779913984,-2.8693709765381605,0.1048579999999999,0.1289237704918032
2017-07-02,2506.469970703125,803747008,-2.246050660849578,0.0173372549019607,0.0212208
2017-07-03,2564.06005859375,964112000,-1.4444671644058638,0.0822793103448275,0.096516404494382
2017-07-04,2601.639892578125,985516032,-0.013454996274542351,0.1001675,0.1541038461538461
2017-07-05,2601.989990234375,941566016,-0.25186571180258205,0.0172901960784313,0.0233417647058823
2017-07-06,2608.56005859375,761956992,3.5693642500977325,0.0698824999999999,0.0935230483271375
2017-07-07,2518.659912109375,917411968,-2.0487440004276403,0.0199514285714285,0.0264063025210084
2017-07-08,2571.340087890625,733329984,2.1005125281977755,0.1237274999999999,0.1432215434083601
2017-07-09,2518.43994140625,527856000,6.148627609408761,0.0656825,0.0835537102473498
2017-07-10,2372.56005859375,1111200000,1.487302920718811,-0.0183299999999999,-0.0233173144876325
2017-07-11,2337.7900390625,1329760000,-2.544982015946224,0.0745770491803278,0.0922135135135135
2017-07-12,2398.840087890625,1117410048,1.7362987082776713,0.1244508196721311,0.1670501222493887
2017-07-13,2357.89990234375,835769984,5.577288256656465,0.0846373333333333,0.1014746003552398
2017-07-14,2233.340087890625,882502976,11.73069170714435,0.0216724999999999,0.0245349056603773
2017-07-15,1998.8599853515625,993608000,3.5775378524437054,-0.0365525,-0.0502248091603053
2017-07-16,1929.8199462890625,1182870016,-13.399238811394099,0.0838383561643835,0.1080035294117646
2017-07-17,2228.409912109375,1201760000,-3.9014513590672353,0.087775,0.1184962499999999
2017-07-18,2318.8798828125,1512450048,1.999179765310645,0.161960294117647,0.2164185589519651
2017-07-19,2273.429931640625,1245100032,-19.31325053787013,0.19168,0.2438332155477031
2017-07-20,2817.60009765625,2249260032,5.616700428153923,0.08703,0.1116299287410926
2017-07-21,2667.760009765625,1489449984,-5.065979441631686,0.0670489361702127,0.0989937172774868
2017-07-22,2810.1201171875,1177129984,2.9197266955407852,0.1423525,0.1856771739130434
2017-07-23,2730.39990234375,1072840000,-0.887892819393141,0.1620015624999999,0.2140204128440366
2017-07-24,2754.860107421875,866473984,6.923404346447572,0.0424678571428571,0.0599546218487395
2017-07-25,2576.47998046875,1460089984,1.8592986698584941,0.0986025641025641,0.1279463955637708
2017-07-26,2529.449951171875,937404032,-5.3271630360399325,-0.023925,-0.0297
2017-07-27,2671.780029296875,789104000,-4.885350354454594,0.0654,0.0853043478260869
2017-07-28,2809.010009765625,1380099968,3.0281156842165493,0.1393117647058823,0.1828018867924528
2017-07-29,2726.449951171875,803745984,-1.1145438901575246,0.0172499999999999,0.0219434628975265
2017-07-30,2757.179931640625,705942976,-4.109432367587631,0.078415,0.0997505300353357
2017-07-31,2875.340087890625,860574976,5.778699519570382,0.080745,0.128053744493392
2017-08-01,2718.260009765625,1324669952,0.2800078249798431,0.1412416666666666,0.1873968058968059
2017-08-02,2710.669921875,1094950016,-3.3536226035573624,0.0804249999999999,0.1049021739130434
2017-08-03,2804.72998046875,804796992,-3.1479067053968004,0.06144,0.0788066508313539
2017-08-04,2895.889892578125,1002120000,-10.97540445870318,0.1127597402597402,0.1550446428571428
2017-08-05,3252.909912109375,1945699968,1.2125295249317511,0.054549,0.0791840322580645
2017-08-06,3213.93994140625,1105030016,-4.883188303469228,0.1307116666666667,0.17646075
2017-08-07,3378.93994140625,1482279936,-1.1988514623780544,0.1234978723404255,0.1661036565977741
2017-08-08,3419.93994140625,1752760064,2.3177461991327433,0.1366266666666667,0.1782086956521739
2017-08-09,3342.469970703125,1468960000,-1.1477919089067703,0.2215449999999999,0.2583894168466523
2017-08-10,3381.280029296875,1515110016,-7.377927016359324,0.1262925,0.2066604545454545
2017-08-11,3650.6201171875,2021190016,-6.025928476099331,0.1184466666666666,0.182225641025641
2017-08-12,3884.7099609375,2219589888,-4.628971594645984,0.1404274999999999,0.2097672199170124
2017-08-13,4073.260009765625,3159089920,-5.823405998690881,0.0426383333333333,0.0596494818652849
2017-08-14,4325.1298828125,2463089920,3.4242491149316727,0.26019,0.3153818181818181
2017-08-15,4181.93017578125,3258050048,-4.448621707671851,0.087051,0.1124044476327116
2017-08-16,4376.6298828125,2272039936,1.0374690251181873,0.07759,0.1095388235294117
2017-08-17,4331.68994140625,2553359872,4.111642481178742,0.0171633333333333,0.020325
2017-08-18,4160.6201171875,2941710080,-0.7888040771721162,-0.00431,-0.0059221374045801
2017-08-19,4193.7001953125,2975820032,2.594156203870799,0.08862,0.1113549738219895
2017-08-20,4087.659912109375,2109769984,2.147064079242385,0.0878075,0.1350884615384615
2017-08-21,4001.739990234375,2800890112,-2.4089634686911494,0.1047024999999999,0.147815294117647
2017-08-22,4100.52001953125,3764239872,-1.2284657128007404,0.0363175,0.0430075657894736
2017-08-23,4151.52001953125,2369819904,-4.225459522327702,0.048025,0.0659885496183206
2017-08-24,4334.68017578125,2037750016,-0.8445402381337194,0.1107166666666666,0.1521297709923664
2017-08-25,4371.60009765625,1727970048,0.4411404223715925,0.035355,0.0428545454545454
2017-08-26,4352.39990234375,1511609984,-0.6954327128214829,0.0692325,0.0880696113074204
2017-08-27,4382.8798828125,1537459968,0.005013543251503395,0.0651636363636363,0.0827076923076923
2017-08-28,4382.66015625,1959330048,-4.288250814447219,0.1009883333333333,0.1317239130434782
2017-08-29,4579.02001953125,2486080000,0.3005326140829247,0.13001,0.1942058091286306
2017-08-30,4565.2998046875,1937849984,-2.9359744358265516,0.127625,0.1852620967741934
2017-08-31,4703.39013671875,1944930048,-3.8556674647633717,0.1411075,0.1795007067137809
2017-09-01,4892.009765625,2599079936,6.8411329845699,0.1133539999999999,0.1493683748169838
2017-09-02,4578.77001953125,2722139904,-0.09142435111723944,0.0351375,0.0593873239436619
2017-09-03,4582.9599609375,1933190016,8.182826505829958,0.0729283333333333,0.1058637096774193
2017-09-04,4236.31005859375,2987330048,-3.203902028453667,0.07394,0.1034393782383419
2017-09-05,4376.52978515625,2697969920,-4.798446122965486,0.0422457627118644,0.0526584507042253
2017-09-06,4597.1201171875,2172100096,-0.05999647154509172,0.0759883333333333,0.1146192737430167
2017-09-07,4599.8798828125,1844620032,8.776349578776234,0.1554071428571428,0.2046825783972125
2017-09-08,4228.75,2700890112,0.06365128202047124,0.0245439999999999,0.0348416403785488
2017-09-09,4226.06005859375,1386230016,2.5011307138354253,0.1144675,0.1420975862068965
2017-09-10,4122.93994140625,1679090048,-0.9211148986990689,0.0189633333333333,0.0256005
2017-09-11,4161.27001953125,1557330048,0.7373846898172188,0.0325725,0.0424858695652174
2017-09-12,4130.81005859375,1864530048,6.393154185328398,-0.08621,-0.1087696261682243
2017-09-13,3882.590087890625,2219409920,23.06344468153846,0.06717,0.0876130434782608
2017-09-14,3154.949951171875,2716310016,-13.266458074959587,-0.0258466666666666,-0.0337130434782608
2017-09-15,3637.52001953125,4148069888,0.3442715207078801,0.101435,0.1422262901655306
2017-09-16,3625.0400390625,1818400000,1.1767114061581376,0.0725883333333333,0.0997396946564885
2017-09-17,3582.8798828125,1239149952,-11.864608731492694,0.0919924050632911,0.1189210909090908
2017-09-18,4065.199951171875,1943209984,3.5727656903226954,0.0611396825396825,0.0818564344746162
2017-09-19,3924.969970703125,1563980032,0.48694990383948866,0.1393627450980392,0.1789300699300698
2017-09-20,3905.949951171875,1213830016,7.571106601742517,0.0564212499999999,0.0708958115183245
2017-09-21,3631.0400390625,1411480064,0.009367006230168659,0.01239625,0.0159665474060822
2017-09-22,3630.699951171875,1194829952,-4.2637895616425485,0.0995,0.1367175572519084
2017-09-23,3792.39990234375,928113984,2.9748729740768143,0.1353875,0.1765923913043478
2017-09-24,3682.840087890625,768014976,-6.195253172605523,0.0488695652173913,0.0757752808988764
2017-09-25,3926.070068359375,1374210048,0.8663139197943481,-0.0194049999999999,-0.0298538461538461
2017-09-26,3892.35009765625,1043740032,-7.339777462951176,0.1723916666666667,0.2277467889908256
2017-09-27,4200.669921875,1686880000,0.6213561482445241,0.0265,0.0354646840148698
2017-09-28,4174.72998046875,1712320000,0.28008553164702604,0.1230233333333333,0.1632250614250614
2017-09-29,4163.06982421875,1367049984,-4.04821106504197,0.212955,0.2465073954983923
2017-09-30,4338.7099609375,1207449984,-1.4767054816240635,0.123209375,0.157708
2017-10-01,4403.740234375,1208210048,-0.1265408286580482,0.1052423076923076,0.1420771153846154
2017-10-02,4409.31982421875,1431730048,2.1271631638238406,-0.036585,-0.0477195652173913
2017-10-03,4317.47998046875,1288019968,2.083533206822795,0.0648466666666666,0.0891022900763358
2017-10-04,4229.35986328125,1116770048,-2.288375856103343,-0.0029724999999999,-0.0032926153846153
2017-10-05,4328.41015625,1161769984,-0.9700696615810298,0.0874325,0.1170100371747212
2017-10-06,4370.81005859375,1069939968,-1.2668052830099608,0.1032599999999999,0.139401
2017-10-07,4426.89013671875,906928000,-3.982011515671614,0.043805,0.0552679906542056
2017-10-08,4610.47998046875,1313869952,-3.385150070648025,0.0471808823529411,0.0731005063291139
2017-10-09,4772.02001953125,1968739968,-0.20849509001670086,0.0545616666666666,0.0807213698630137
2017-10-10,4781.990234375,1597139968,-0.9217845360135346,-0.073395,-0.106541129032258
2017-10-11,4826.47998046875,1222279936,-11.390497694722281,0.0896875,0.1216101694915254
2017-10-12,5446.91015625,2791610112,-3.54688077958851,0.1103516666666666,0.1543779792746114
2017-10-13,5647.2099609375,3615480064,-3.1650672758903458,0.1331,0.1932096774193548
2017-10-14,5831.7900390625,1669030016,2.7050891083472575,0.065495,0.0924635294117646
2017-10-15,5678.18994140625,1976039936,-0.8278605984236067,0.124708,0.1660313609467454
2017-10-16,5725.58984375,2008070016,2.1421794474674574,0.1226075,0.177978629032258
2017-10-17,5605.509765625,1821570048,0.2650804171590726,0.08587,0.1092339222614841
2017-10-18,5590.68994140625,2399269888,-2.064109046160015,0.1032237499999999,0.1437545454545454
2017-10-19,5708.52001953125,1780540032,-5.039219588269456,0.0900799999999999,0.1205531598513011
2017-10-20,6011.4501953125,2354429952,-0.334072253092174,0.070125,0.1047510373443983
2017-10-21,6031.60009765625,2207099904,0.38579486924436446,0.0067541666666666,0.0097130492676431
2017-10-22,6008.419921875,2034630016,1.3169626592025965,0.0650116666666666,0.1000179487179487
2017-10-23,5930.31982421875,2401840128,7.304251362739726,0.0840475,0.1069155477031801
2017-10-24,5526.64013671875,2735699968,-3.897886825864405,0.0401283333333333,0.0551381679389312
2017-10-25,5750.7998046875,1966989952,-2.6085470944899782,0.0588924999999999,0.0879721991701244
2017-10-26,5904.830078125,1905040000,2.14378691682596,0.0683183333333333,0.0955748704663212
2017-10-27,5780.89990234375,1710130048,0.48339343464211826,0.09459,0.1233782608695652
2017-10-28,5753.08984375,1403920000,-6.512349952412445,0.1019916666666666,0.1426826424870466
2017-10-29,6153.85009765625,2859040000,0.3803963656854761,0.0682866666666666,0.0991258064516129
2017-10-30,6130.52978515625,1772150016,-5.223395620067904,0.1190083333333333,0.1795097765363128
2017-10-31,6468.39990234375,2311379968,-4.416971494758342,0.0768475,0.1257504545454545
2017-11-01,6767.31005859375,2870320128,-4.396269568499682,0.0281675,0.0387034351145038
2017-11-02,7078.5,4653770240,-1.7933417570527423,0.0788183333333333,0.1166079452054794
2017-11-03,7207.759765625,3369860096,-2.3332194002727777,0.107375,0.1651923076923076
